"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","settled?"
"32071","15","97","-7","-4","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32075","15","179","-9","-2","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32077","15","179","5","8","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32078","15","74","-9","9","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32079","15","121","0","2","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32083","15","179","0","-2","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32085","15","179","0","6","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32086","15","179","-6","5","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32093","15","224","-1","-7","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32094","15","109","8","-2","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32095","15","179","4","8","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32097","15","139","10","-8","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32100","15","74","-4","7","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32104","15","97","-2","-6","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32107","15","205","3","-1","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32109","15","179","8","4","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32114","15","74","-4","4","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32118","15","74","-8","8","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32120","15","45","0","-3","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32123","15","139","10","2","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32125","15","97","-2","-10","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32128","15","97","-1","-6","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32136","15","179","-5","-2","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32137","15","205","0","2","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32145","15","97","-10","-7","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32152","15","186","-10","-10","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32167","15","179","1","10","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32171","15","74","-7","10","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32173","15","139","10","-6","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32174","15","112","-4","-9","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32178","15","179","1","2","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32185","15","179","-7","1","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32187","15","45","1","8","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
"32188","15","97","-7","-3","""default""","""""","9.9","{all-turtles}","false","0.5","1","""down""","1"
